Timestamp,PM2.5 (ug/m³),PM10 (ug/m³),NO (ug/m³),NO2 (ug/m³),NOx (ppb),NH3 (ug/m³),SO2 (ug/m³),CO (mg/m³),Ozone (ug/m³),Benzene (ug/m³),Toluene (ug/m³),Eth-Benzene (ug/m³),MP-Xylene (ug/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),AQI
28-03-2024 13:00,47.74,132.0,2.02,17.13,6.64,4.4,4.4,0.66,125.75,0.85,20.03,3.71,1.75,38.73,20.97,1.08,190.11,0.0,0.0,619.38,36.6,21,0.0,967.4,6.6,16.8,139,135,131
28-03-2024 14:00,59.25,132.0,2.06,16.27,6.21,6.82,4.21,0.81,123.95,1.06,20.01,3.34,2.1,39.34,19.38,0.77,187.84,0.0,0.0,517.33,35.0,22,0.0,968.2,7.8,20.6,146,134,153
28-03-2024 15:00,53.06,140.98,2.11,15.69,5.96,4.57,4.73,0.67,128.12,0.86,19.43,3.4,1.98,39.36,19.11,0.84,215.04,0.0,0.0,352.08,33.7,24,0.0,968.5,6.7,15.5,164,144,144
28-03-2024 16:00,44.82,90.98,2.11,16.1,6.17,5.19,4.67,0.71,127.87,0.92,18.78,3.58,1.94,39.37,18.9,0.9,153.05,0.0,0.0,200.22,33.0,26,0.0,969.2,9.1,21.0,162,158,124
28-03-2024 17:00,43.33,109.51,2.07,17.82,7.04,5.51,4.39,0.73,125.88,0.94,19.59,3.46,1.96,38.59,20.33,0.91,133.67,0.0,0.0,45.5,31.8,27,0.0,969.1,7.3,19.5,147,161,120
28-03-2024 18:00,46.09,118.01,2.1,28.36,12.56,5.32,5.07,0.72,91.84,0.93,21.12,3.44,2.06,36.9,23.79,0.9,96.4,0.0,0.0,0.0,31.6,28,0.0,968.6,7.5,13.6,163,168,127
28-03-2024 19:00,79.66,249.18,2.33,39.92,18.79,4.61,4.54,0.68,61.52,0.87,20.18,3.56,2.18,35.51,26.87,1.02,109.69,0.0,0.0,0.0,29.7,30,0.0,968.0,7.8,14.4,193,181,163
28-03-2024 20:00,89.14,249.18,2.29,39.55,18.57,4.41,4.56,0.66,56.78,0.85,20.76,3.29,2.2,35.17,26.42,1.49,122.02,0.0,0.0,0.0,29.9,30,0.0,967.7,6.0,17.2,253,237,168
28-03-2024 21:00,21.9,121.39,2.14,33.25,15.16,3.64,4.11,0.62,58.3,0.78,20.8,3.57,1.78,34.49,26.91,1.22,127.34,0.0,0.0,0.0,28.2,35,0.0,967.3,6.3,4.2,31,340,84
28-03-2024 22:00,31.33,171.34,2.0,28.82,12.72,4.2,4.41,0.65,61.79,0.83,18.89,3.38,2.04,33.66,29.73,1.33,134.11,0.0,0.0,0.0,26.9,38,0.0,967.1,7.4,6.7,133,106,109
28-03-2024 23:00,39.86,170.29,1.94,23.45,9.86,5.92,4.29,0.76,68.94,0.98,19.71,3.72,1.88,32.92,32.44,0.97,148.05,0.0,0.0,0.0,26.7,39,0.0,967.1,5.8,8.7,176,173,112
29-03-2024 00:00,45.42,154.77,2.26,23.64,10.22,5.2,4.53,0.71,66.86,0.91,18.29,3.42,2.26,32.37,34.33,0.94,138.98,0.0,0.0,0.0,26.3,41,0.0,967.5,6.6,11.4,193,191,125
29-03-2024 01:00,51.16,146.7,2.29,23.65,10.26,4.5,4.66,0.67,63.56,0.86,18.6,3.64,2.27,31.66,34.74,0.79,143.89,0.0,0.0,0.0,30.3,33,0.0,968.6,6.4,14.6,207,218,140
29-03-2024 02:00,58.12,134.02,2.33,20.83,8.81,3.64,4.45,0.62,64.65,0.78,19.26,3.24,1.88,30.99,34.54,0.56,134.0,0.0,0.0,0.0,31.5,32,0.0,969.7,9.0,18.2,233,236,152
29-03-2024 03:00,58.54,134.02,2.42,20.86,8.9,3.94,3.69,0.64,43.8,0.81,19.8,3.48,2.0,29.35,41.08,0.66,29.7,0.0,0.0,0.0,33.5,28,0.0,970.8,11.4,15.3,235,236,153
29-03-2024 04:00,63.4,174.44,2.32,21.44,9.13,5.09,3.47,0.71,32.84,0.91,19.48,3.49,1.94,28.27,45.66,0.68,250.31,0.0,0.0,0.0,36.0,25,0.0,971.4,13.8,18.3,261,260,155
29-03-2024 05:00,55.56,136.18,2.3,22.26,9.54,5.18,2.53,0.71,29.31,0.92,18.1,3.51,1.78,27.94,46.88,0.41,92.31,0.0,0.0,0.0,38.2,21,0.0,971.4,12.8,16.5,281,280,151
29-03-2024 06:00,60.86,119.17,3.06,29.84,14.11,6.1,2.82,0.77,16.19,0.99,18.67,3.57,1.81,28.61,45.69,0.8,121.86,0.0,0.0,0.25,39.6,19,0.0,970.7,11.5,14.8,272,270,154
29-03-2024 07:00,79.48,251.3,4.73,33.55,17.39,7.0,3.62,0.82,24.32,1.07,19.74,3.42,2.11,29.6,42.78,0.56,298.9,0.0,0.0,72.68,40.4,18,0.0,969.9,10.9,13.7,278,275,163
29-03-2024 08:00,90.55,251.3,2.8,22.2,9.91,6.59,2.88,0.8,65.71,1.04,20.11,3.44,1.96,31.98,32.95,0.98,248.11,0.0,0.0,223.15,40.7,18,0.0,969.0,10.2,13.1,280,278,169
29-03-2024 09:00,94.72,289.97,2.49,20.8,8.99,4.52,3.41,0.6,89.36,0.7,19.46,3.72,2.38,34.36,31.32,1.2,231.83,0.0,0.0,386.52,41.0,18,0.0,967.9,10.2,12.8,262,259,171
29-03-2024 10:00,94.72,289.97,2.51,18.92,7.96,6.13,5.1,0.77,139.88,1.0,19.68,3.54,2.08,35.66,29.38,1.58,235.98,0.0,0.0,448.5,40.9,17,0.0,967.2,8.6,10.8,248,249,171
29-03-2024 11:00,94.72,289.97,2.31,18.0,7.32,5.6,3.1,0.74,139.85,0.95,19.44,3.39,2.14,35.66,29.38,1.58,235.98,0.0,0.0,448.5,39.8,19,0.0,966.8,6.2,8.0,263,265,171
29-03-2024 12:00,94.72,289.97,2.24,16.8,6.64,4.01,1.4,0.64,118.23,0.82,19.85,3.55,1.98,35.66,29.38,1.58,235.98,0.0,0.0,448.5,39.3,19,0.0,966.8,8.8,11.5,251,250,171
29-03-2024 13:00,70.9,289.97,2.33,16.18,6.39,4.61,1.18,0.68,128.7,0.86,20.36,3.21,2.08,35.66,29.38,1.58,235.98,0.0,0.0,448.5,36.7,19,0.0,967.1,6.2,14.7,291,287,168
29-03-2024 14:00,70.9,289.97,2.5,16.13,6.5,6.54,3.16,0.72,167.2,0.93,19.97,3.4,2.02,39.53,19.96,1.18,243.77,0.0,0.0,314.33,35.5,20,0.0,967.5,8.1,18.4,315,310,168
29-03-2024 15:00,70.9,289.97,2.37,16.04,6.35,3.94,1.38,0.64,127.84,0.81,18.69,3.4,2.02,39.69,19.4,1.0,231.9,0.0,0.0,264.92,34.5,21,0.0,968.2,7.7,19.0,319,307,168
29-03-2024 16:00,70.9,289.97,2.38,16.67,6.69,4.74,0.66,0.68,123.84,0.88,19.92,3.5,2.12,39.24,19.6,1.08,239.93,0.0,0.0,112.9,33.7,23,0.0,968.9,10.8,20.6,330,317,168
29-03-2024 17:00,55.39,3.61,2.37,18.49,7.38,5.16,2.43,0.65,122.41,0.8,20.58,3.51,2.16,38.96,20.27,0.51,177.77,0.0,0.0,33.67,33.4,24,0.0,969.9,8.9,21.8,320,338,150
29-03-2024 18:00,44.1,55.72,2.38,28.39,12.81,6.24,3.14,0.78,86.31,1.0,19.94,3.64,1.98,36.78,25.0,0.68,94.97,0.0,0.0,0.0,32.4,26,0.0,970.7,10.1,13.3,180,182,122
29-03-2024 19:00,38.9,103.74,2.9,54.12,26.66,3.69,3.84,0.62,44.31,0.79,19.46,3.41,1.85,35.96,26.71,1.26,113.93,0.0,0.0,0.0,33.6,25,0.0,970.6,3.3,7.2,13,96,109
29-03-2024 20:00,50.14,133.71,2.52,26.49,11.92,5.4,3.46,0.72,81.28,0.94,20.12,3.55,1.96,35.69,26.36,1.0,180.24,0.0,0.0,0.0,31.9,29,0.0,969.6,8.8,19.9,19,35,137
29-03-2024 21:00,50.14,133.7,2.34,18.25,7.48,3.07,2.75,0.58,106.38,0.74,19.33,3.32,1.95,34.12,30.39,2.14,279.9,0.0,0.0,0.0,31.2,30,0.0,969.1,7.7,19.4,28,35,137
29-03-2024 22:00,34.31,91.48,2.24,16.44,6.45,5.47,2.72,0.73,103.2,0.94,19.84,3.68,1.79,32.86,35.38,2.26,226.59,0.0,0.0,0.0,30.0,33,0.0,968.9,6.2,10.4,111,76,98
29-03-2024 23:00,39.06,104.15,2.23,16.22,6.33,3.84,3.04,0.63,90.94,0.8,18.62,3.6,1.8,32.66,35.36,1.14,270.84,0.0,0.0,0.0,28.1,37,0.0,968.9,7.2,11.4,153,118,110
30-03-2024 00:00,33.64,89.69,2.27,16.47,6.47,3.44,4.7,0.67,101.87,0.86,20.66,3.43,1.62,32.17,36.02,1.16,44.03,0.0,0.0,0.0,27.9,35,0.0,969.6,6.6,16.0,131,121,96
30-03-2024 01:00,34.64,92.37,2.48,16.92,6.89,4.76,4.16,0.64,118.77,0.82,21.93,3.29,1.84,31.26,38.13,0.86,78.38,0.0,0.0,0.0,26.8,53,0.0,970.5,6.6,10.4,131,124,98
30-03-2024 02:00,29.4,78.4,2.24,18.85,7.72,6.2,4.16,0.78,66.68,1.0,20.89,3.42,1.78,30.81,39.84,0.84,92.47,0.0,0.0,0.0,29.7,41,0.0,971.6,3.4,8.9,108,111,87
30-03-2024 03:00,28.01,74.7,2.21,18.74,7.62,5.44,4.16,0.72,70.68,0.94,19.26,3.64,1.92,30.78,40.03,0.64,120.06,0.0,0.0,0.0,32.9,34,0.0,972.7,2.9,4.7,150,148,84
30-03-2024 04:00,21.49,57.31,2.24,19.21,7.9,6.52,4.16,0.79,55.44,1.03,18.66,3.53,2.06,29.87,43.35,0.36,174.46,0.0,0.0,0.0,35.4,28,0.0,973.1,5.3,6.9,118,118,71
30-03-2024 05:00,18.54,49.44,2.26,18.74,7.66,5.63,4.16,0.74,42.96,0.96,20.02,3.46,1.99,28.6,47.02,0.7,184.89,0.0,0.0,0.0,37.5,23,0.0,972.8,7.3,9.1,123,124,65
30-03-2024 06:00,26.58,70.89,2.27,19.27,7.95,3.18,5.16,0.53,48.74,0.67,20.26,3.88,2.18,28.66,47.58,0.8,48.71,0.0,0.0,0.5,39.0,19,0.0,972.2,4.6,5.9,129,133,81
30-03-2024 07:00,34.64,92.36,2.45,21.93,9.48,5.3,5.35,0.72,46.73,0.93,20.6,3.56,2.15,29.62,46.22,1.0,54.62,0.0,0.0,73.28,39.9,18,0.0,971.1,3.9,4.8,146,153,98
30-03-2024 08:00,35.84,95.58,2.57,22.89,10.09,5.15,5.29,0.71,56.66,0.91,19.09,3.42,2.12,31.84,41.49,1.21,103.27,0.0,0.0,215.08,40.9,17,0.0,970.0,4.3,5.1,132,141,102
30-03-2024 09:00,39.35,104.94,2.2,19.9,8.22,4.39,5.26,0.66,76.42,0.85,21.23,3.4,1.95,33.5,37.65,1.25,118.47,0.0,0.0,355.55,41.4,17,0.0,968.6,5.8,6.8,112,122,110
30-03-2024 10:00,31.25,83.33,2.12,19.4,7.9,4.96,4.5,0.7,90.82,0.9,21.52,3.44,2.02,35.28,31.98,1.12,143.66,0.0,0.0,443.05,40.4,18,0.0,968.0,11.9,14.8,177,177,91
30-03-2024 11:00,38.4,109.24,2.04,18.17,7.19,5.34,4.34,0.72,104.41,0.93,20.35,3.44,1.83,36.85,28.54,0.77,159.07,0.0,0.0,549.12,38.4,20,0.0,967.9,8.1,10.3,249,245,108
30-03-2024 12:00,35.72,140.22,1.93,16.19,6.07,6.11,4.38,0.8,107.92,1.04,18.7,3.38,2.07,38.5,23.78,0.63,217.58,0.0,0.0,515.0,38.5,19,0.0,968.1,9.7,11.8,318,310,102
30-03-2024 13:00,35.72,140.22,1.93,16.19,6.07,6.11,4.38,0.8,107.92,1.04,18.7,3.38,2.07,38.5,23.78,0.63,217.58,0.0,0.0,515.0,37.1,21,0.0,968.4,9.4,18.7,277,271,102
30-03-2024 14:00,28.91,88.77,1.85,15.02,5.4,3.46,5.42,0.61,148.86,0.77,20.75,3.5,1.95,39.38,21.5,1.1,297.46,0.0,0.0,432.63,36.4,21,0.0,969.2,5.1,5.8,315,266,113
30-03-2024 15:00,58.36,137.31,1.84,15.43,5.61,4.86,5.42,0.69,119.98,0.89,20.69,3.36,2.01,39.72,20.39,1.02,191.85,0.0,0.0,268.85,34.5,26,0.0,970.1,3.0,3.6,14,135,152
30-03-2024 16:00,60.14,139.81,1.48,16.3,5.76,4.07,5.42,0.64,122.5,0.82,20.11,3.44,1.9,38.91,21.09,0.9,94.47,0.0,0.0,70.5,33.7,28,0.0,971.9,10.5,20.9,301,299,153
30-03-2024 17:00,45.09,91.61,1.83,17.85,6.86,6.92,5.07,0.67,118.08,0.85,20.85,3.44,2.14,36.11,26.72,1.55,150.61,0.0,0.0,2.97,32.2,32,0.0,972.6,13.7,24.9,2,358,125
30-03-2024 18:00,58.92,380.1,2.32,19.38,8.05,6.92,6.06,0.32,118.08,0.52,14.84,3.97,2.38,36.11,26.72,1.55,150.61,0.0,0.0,2.97,31.9,33,0.0,972.3,17.3,30.4,12,17,237
30-03-2024 19:00,78.16,359.98,1.81,19.56,7.74,6.55,1.92,0.66,118.08,0.85,20.7,3.51,1.84,36.11,26.72,1.55,150.61,0.0,0.0,2.97,30.5,39,0.0,972.4,16.5,29.1,337,338,208
30-03-2024 20:00,63.84,92.08,1.7,18.87,7.29,3.04,1.92,0.63,118.08,0.95,20.62,3.46,2.01,36.11,26.72,1.55,150.61,0.0,0.0,2.97,29.7,41,0.0,972.0,11.2,20.3,33,23,155
30-03-2024 21:00,64.52,104.6,1.67,17.12,6.35,5.12,1.92,0.71,118.08,0.93,21.03,3.69,1.85,36.11,26.72,1.55,150.61,0.0,0.0,2.97,29.4,42,0.0,971.6,11.3,21.3,63,53,156
30-03-2024 22:00,49.29,116.26,1.65,15.88,5.69,3.73,1.92,0.62,118.08,0.93,20.38,3.5,2.01,36.11,26.72,1.55,150.61,0.0,0.0,2.97,28.8,44,0.0,971.3,8.9,19.0,69,63,135
30-03-2024 23:00,35.79,83.75,1.65,16.64,6.08,4.95,1.92,0.7,118.08,0.87,19.71,3.42,1.96,36.11,26.72,1.55,150.61,0.0,0.0,2.97,27.7,47,0.0,971.5,4.7,13.4,113,84,102
31-03-2024 00:00,46.58,60.02,2.13,15.18,5.7,5.08,5.56,0.71,118.08,0.95,21.7,3.57,1.91,36.11,26.72,1.55,150.61,0.0,0.0,2.97,27.4,47,0.0,972.0,5.7,14.0,108,89,128
31-03-2024 01:00,25.97,31.79,2.24,14.79,5.58,4.88,6.32,0.7,118.08,1.03,20.36,3.51,1.67,36.11,26.72,1.55,150.61,0.0,0.0,2.97,27.3,63,0.0,973.2,13.7,24.4,162,158,80
31-03-2024 02:00,30.44,34.08,2.18,15.19,5.75,5.37,6.32,0.72,118.08,0.75,20.98,3.4,1.87,36.11,26.72,1.55,150.61,0.0,0.0,2.97,28.4,61,0.0,973.6,7.6,16.7,161,147,90
31-03-2024 03:00,30.44,34.08,2.18,15.19,5.75,5.37,6.32,0.72,118.08,0.75,20.98,3.4,1.87,36.11,26.72,1.55,150.61,0.0,0.0,2.97,30.7,53,0.0,974.9,2.2,2.9,261,240,90
31-03-2024 04:00,16.54,28.63,2.27,16.99,6.76,3.76,6.32,0.62,118.08,1.01,19.22,3.58,1.6,36.11,26.72,1.55,150.61,0.0,0.0,2.97,33.7,41,0.0,975.0,2.4,2.9,243,240,64
31-03-2024 05:00,12.73,37.71,2.28,19.38,7.92,7.24,6.32,0.76,118.08,0.84,20.19,3.46,1.59,36.11,26.72,1.55,150.61,0.0,0.0,2.97,36.2,31,0.0,974.5,3.8,4.5,287,284,64
31-03-2024 06:00,21.66,39.8,2.26,18.37,7.48,4.84,6.32,0.69,118.08,0.84,20.49,3.36,2.29,36.11,26.72,1.55,150.61,0.0,0.0,2.97,38.1,26,0.0,973.8,8.4,10.3,245,245,71
31-03-2024 07:00,23.06,37.06,2.46,19.69,8.32,4.15,6.32,0.65,118.08,0.86,20.23,3.6,1.77,36.11,26.72,1.55,150.61,0.0,0.0,2.97,37.2,28,0.0,973.0,9.5,11.2,169,174,74
31-03-2024 08:00,34.4,75.54,2.65,19.84,8.56,5.07,6.32,0.7,118.08,0.83,19.56,3.62,1.94,36.11,26.72,1.55,150.61,0.0,0.0,2.97,38.5,25,0.0,971.6,8.2,9.6,139,146,98
31-03-2024 09:00,28.63,81.56,2.46,17.31,7.08,6.56,6.32,0.8,118.08,0.98,19.83,3.62,1.88,36.11,26.72,1.55,150.61,0.0,0.0,2.97,39.2,23,0.0,970.3,6.6,8.1,158,167,86
31-03-2024 10:00,31.53,70.38,2.4,16.83,6.78,6.11,6.32,0.77,118.08,0.93,18.8,3.46,1.89,36.11,26.72,1.55,150.61,0.0,0.0,2.97,38.4,24,0.0,969.5,5.4,6.6,323,315,92
31-03-2024 11:00,42.54,68.74,2.35,16.88,6.77,4.77,6.32,0.69,118.08,0.88,19.56,3.52,2.03,36.11,26.72,1.55,150.61,0.0,0.0,2.97,30.1,56,1.9,970.8,17.2,23.7,190,197,118
31-03-2024 12:00,42.24,74.38,2.32,16.61,6.6,6.72,6.82,0.8,118.08,0.85,20.57,3.45,2.04,36.11,26.72,1.55,150.61,0.0,0.0,2.97,31.4,48,0.1,969.7,8.8,11.7,102,99,118
31-03-2024 13:00,35.33,57.96,2.46,15.83,6.3,5.03,6.47,0.7,118.08,0.87,20.15,3.37,1.88,36.11,26.72,1.55,150.61,0.0,0.0,2.97,33.0,38,0.0,969.4,3.1,2.1,45,329,100
31-03-2024 14:00,40.62,70.14,2.43,16.28,6.52,5.0,6.57,0.7,118.08,0.74,20.34,3.71,1.99,36.11,26.72,1.55,150.61,0.0,0.0,2.97,31.6,39,0.0,969.3,3.3,3.4,77,342,114
31-03-2024 15:00,30.17,76.44,2.37,16.08,6.36,5.56,6.12,0.74,118.08,0.9,19.99,3.56,1.78,36.11,26.72,1.55,150.61,0.0,0.0,2.97,31.4,38,0.0,970.0,6.6,16.5,41,36,89
31-03-2024 16:00,32.34,89.99,2.37,16.49,6.58,4.68,6.28,0.68,118.08,0.98,21.7,3.48,1.91,36.11,26.72,1.55,150.61,0.0,0.0,2.97,30.1,42,0.0,970.2,7.5,13.8,55,49,94
31-03-2024 17:00,36.12,89.1,2.32,18.16,7.42,5.2,6.01,0.72,118.08,0.9,19.72,3.33,1.99,36.11,26.72,1.55,150.61,0.0,0.0,2.97,30.2,42,0.0,970.2,7.1,12.0,66,33,103
31-03-2024 18:00,35.28,98.12,2.28,21.58,9.17,4.42,6.15,0.66,118.08,0.86,19.53,3.64,1.93,36.11,26.72,1.55,150.61,0.0,0.0,2.97,29.8,43,0.0,970.1,7.0,7.7,159,127,100
31-03-2024 19:00,45.96,105.68,2.37,25.94,11.52,5.02,6.38,0.7,118.08,0.82,19.96,3.28,2.05,36.11,26.72,1.55,150.61,0.0,0.0,2.97,29.0,45,0.0,969.6,5.1,10.5,176,139,127
31-03-2024 20:00,54.4,129.45,3.0,42.7,20.78,5.93,6.23,0.76,118.08,0.8,20.52,3.71,2.02,36.11,26.72,1.55,150.61,0.0,0.0,2.97,28.4,47,0.0,969.4,4.7,2.9,247,240,148
31-03-2024 21:00,56.37,166.16,6.23,49.94,27.08,3.09,5.38,0.58,118.08,0.83,20.8,3.44,2.13,36.11,26.72,1.55,150.61,0.0,0.0,2.97,28.8,45,0.0,969.7,14.2,26.6,246,245,151
31-03-2024 22:00,72.88,221.07,5.2,47.16,24.87,5.55,5.79,0.74,118.08,0.94,18.22,3.44,1.63,36.11,26.72,1.55,150.61,0.0,0.0,2.97,28.5,45,0.0,969.0,10.0,20.9,308,294,160
31-03-2024 23:00,89.15,229.65,2.57,45.19,21.74,6.19,3.12,0.77,118.08,1.0,20.41,3.66,2.25,36.11,26.72,1.55,150.61,0.0,0.0,2.97,27.8,46,0.0,968.8,6.2,18.2,306,321,168
01-04-2024 00:00,101.03,244.18,1.89,33.27,14.96,5.43,3.1,0.73,118.08,0.94,19.52,3.6,2.19,36.11,26.72,1.55,150.61,0.0,0.0,2.97,26.8,46,0.0,969.1,7.4,12.6,293,333,175
01-04-2024 01:00,99.3,205.21,1.86,32.0,14.27,5.24,2.1,0.71,118.08,0.92,19.33,3.62,2.03,36.11,26.72,1.55,150.61,0.0,0.0,2.97,27.5,45,0.0,969.7,8.8,16.9,289,310,174
01-04-2024 02:00,97.35,205.21,1.75,25.54,10.81,4.12,1.81,0.64,118.08,0.82,21.05,3.44,2.14,36.11,26.72,1.55,150.61,0.0,0.0,2.97,29.7,38,0.0,970.7,7.0,12.5,305,321,173
01-04-2024 03:00,87.96,213.03,1.53,23.82,9.74,4.95,2.88,0.7,118.08,0.9,20.37,3.52,2.08,36.11,26.72,1.55,150.61,0.0,0.0,2.97,32.3,30,0.0,971.7,5.4,7.2,323,323,168
01-04-2024 04:00,86.98,130.07,1.49,23.34,9.45,5.66,2.79,0.74,118.08,0.96,20.06,3.51,2.0,36.11,26.72,1.55,150.61,0.0,0.0,2.97,35.0,25,0.0,971.9,5.4,6.8,340,342,167
01-04-2024 05:00,82.36,141.01,1.92,26.34,11.37,3.36,2.91,0.6,118.08,0.76,18.61,3.46,1.86,36.11,26.72,1.55,150.61,0.0,0.0,2.97,37.4,22,0.0,971.4,6.0,7.2,335,333,165
01-04-2024 06:00,93.98,153.97,2.81,27.42,12.69,5.93,2.44,0.76,118.08,0.98,19.66,3.4,2.12,36.11,26.72,1.55,150.61,0.0,0.0,2.97,39.1,19,0.0,970.5,4.4,5.7,305,305,171
01-04-2024 07:00,103.67,166.23,3.51,25.39,12.14,3.74,2.47,0.62,118.08,0.79,21.01,3.6,1.81,36.11,26.72,1.55,150.61,0.0,0.0,2.97,40.1,17,0.0,969.4,6.4,8.0,286,288,176
01-04-2024 08:00,108.1,179.61,2.27,21.99,9.37,4.65,2.9,0.68,118.08,0.87,19.41,3.5,1.93,36.11,26.72,1.55,150.61,0.0,0.0,2.97,40.8,16,0.0,968.1,7.4,9.3,284,286,178
01-04-2024 09:00,93.14,152.08,1.67,18.31,6.97,5.33,3.09,0.72,118.08,0.93,22.06,3.52,2.17,36.11,26.72,1.55,150.61,0.0,0.0,2.97,41.0,15,0.0,966.8,9.9,12.2,289,289,170
01-04-2024 10:00,83.98,135.85,1.6,16.68,6.06,3.15,3.09,0.59,118.08,0.74,19.69,3.4,2.06,36.11,26.72,1.55,150.61,0.0,0.0,2.97,40.8,15,0.0,965.9,12.9,15.9,288,288,166
01-04-2024 11:00,83.98,135.85,1.62,16.41,5.93,5.01,3.35,0.58,109.43,0.8,20.55,3.36,2.15,36.11,26.72,1.55,150.61,0.0,0.0,2.97,40.0,15,0.0,965.6,14.4,18.6,283,285,166
01-04-2024 12:00,83.98,135.85,1.6,15.71,5.56,5.28,3.82,0.72,114.8,0.87,19.95,3.57,2.09,36.11,26.72,1.55,150.61,0.0,0.0,2.97,39.3,14,0.0,965.7,11.7,15.9,261,265,166
01-04-2024 13:00,52.85,135.85,1.61,15.07,5.23,5.18,2.88,0.7,112.35,1.06,20.42,3.74,2.13,36.11,26.72,1.55,150.61,0.0,0.0,2.97,36.7,18,0.0,967.1,16.7,29.2,284,286,144
01-04-2024 14:00,51.77,135.85,1.56,15.2,5.26,5.43,2.8,0.7,119.72,0.88,20.48,3.48,1.95,36.11,26.72,1.55,150.61,0.0,0.0,2.97,34.9,20,0.0,967.3,14.2,28.6,286,285,141
01-04-2024 15:00,51.77,135.85,1.56,15.68,5.5,4.69,3.94,0.64,121.66,0.68,21.49,3.55,2.0,36.11,26.72,1.55,150.61,0.0,0.0,2.97,33.4,22,0.0,967.6,13.1,27.5,302,296,141
01-04-2024 16:00,20.28,135.85,1.45,17.94,6.6,5.48,3.63,0.63,111.13,0.82,17.66,3.69,2.09,26.49,11.18,0.68,201.83,0.0,0.0,24.55,32.4,23,0.0,968.2,14.6,30.5,308,309,91
01-04-2024 17:00,23.12,135.85,1.52,22.56,9.07,6.18,3.55,0.61,94.46,1.0,21.08,3.49,1.98,25.38,13.12,0.9,142.45,0.0,0.0,0.0,31.7,23,0.0,968.6,15.6,31.1,285,290,91
01-04-2024 18:00,35.68,135.85,1.72,23.0,9.46,4.85,4.02,0.68,69.23,0.89,20.72,3.61,2.34,23.63,17.09,0.6,83.48,0.0,0.0,0.0,30.7,24,0.0,968.4,14.5,29.3,297,298,101
01-04-2024 19:00,49.1,135.85,2.15,32.85,14.95,4.4,4.29,0.82,34.92,0.85,20.51,3.43,1.88,21.99,21.86,0.52,159.04,0.0,0.0,0.0,29.7,26,0.0,967.7,11.3,25.9,307,308,134
01-04-2024 20:00,51.28,135.85,2.1,39.72,18.5,4.89,3.58,0.78,12.4,0.89,20.77,3.66,2.37,20.8,25.06,0.34,36.8,0.0,0.0,0.0,28.3,29,0.0,967.0,7.8,21.5,304,308,140
01-04-2024 21:00,51.28,135.85,9.74,40.74,25.16,6.91,3.37,0.6,4.87,1.06,20.21,3.62,2.16,20.0,31.36,0.26,127.26,0.0,0.0,0.0,27.5,31,0.0,966.8,7.9,18.1,254,277,140
01-04-2024 22:00,51.28,135.85,5.44,36.45,13.62,4.18,3.33,0.82,7.33,0.83,20.52,3.62,2.05,19.47,31.38,0.71,195.62,0.0,0.0,0.0,26.6,32,0.0,966.5,7.3,19.6,290,302,140
01-04-2024 23:00,51.28,135.85,5.44,31.16,6.64,5.61,2.85,0.76,19.98,0.95,18.57,3.57,1.87,19.15,28.82,0.5,239.71,0.0,0.0,0.0,27.4,31,0.0,967.0,1.3,6.8,146,328,140
02-04-2024 00:00,51.28,135.85,5.44,24.97,2.71,3.39,2.5,0.61,41.88,0.76,20.74,3.48,2.15,19.0,27.17,1.04,252.92,0.0,0.0,0.0,24.6,41,0.0,967.1,3.9,2.9,158,60,140
02-04-2024 01:00,51.28,135.85,5.44,21.56,0.85,4.03,1.64,0.74,66.6,0.82,19.58,3.54,1.93,19.3,22.49,0.76,213.13,0.0,0.0,0.0,25.9,45,0.0,967.7,5.0,4.2,249,250,140
02-04-2024 02:00,51.28,135.85,5.44,20.92,0.46,4.8,1.45,0.72,65.82,0.88,19.83,3.37,1.96,18.94,19.68,0.92,295.07,0.0,0.0,0.0,28.4,41,0.0,968.8,5.9,6.9,284,298,140
02-04-2024 03:00,51.28,135.85,5.44,20.24,0.11,4.95,1.08,0.62,67.32,0.89,20.06,3.51,1.97,18.16,18.78,0.52,163.42,0.0,0.0,0.0,31.9,29,0.0,970.1,3.1,3.9,324,326,140
02-04-2024 04:00,51.28,135.85,5.44,22.02,1.05,4.24,1.17,0.7,49.48,0.83,18.51,3.55,1.81,16.87,26.43,0.5,234.19,0.0,0.0,0.0,34.2,24,0.0,970.5,4.9,6.3,343,347,140
02-04-2024 05:00,51.28,135.85,2.25,19.83,7.05,5.66,1.36,0.67,42.4,0.96,20.1,3.56,2.0,16.32,29.47,1.16,264.94,0.0,0.0,0.0,36.2,21,0.0,970.2,3.8,4.6,319,321,140
02-04-2024 06:00,51.28,135.85,2.61,19.61,8.4,3.91,2.19,0.71,42.76,0.81,19.91,3.63,1.78,16.27,30.82,1.01,244.25,0.0,0.0,73.03,37.8,19,0.0,969.5,2.6,3.1,304,306,140
02-04-2024 07:00,51.28,135.85,2.51,17.98,7.47,6.21,1.15,0.71,66.5,1.0,19.24,3.39,1.84,18.66,23.58,1.28,259.97,0.0,0.0,245.3,38.9,17,0.0,968.5,2.9,3.4,300,302,140
