Timestamp,PM2.5 (ug/m³),PM10 (ug/m³),NO (ug/m³),NO2 (ug/m³),NOx (ppb),NH3 (ug/m³),SO2 (ug/m³),CO (mg/m³),Ozone (ug/m³),Benzene (ug/m³),Toluene (ug/m³),Eth-Benzene (ug/m³),MP-Xylene (ug/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),AQI
27-01-2024 16:00,55.84,99.9,5.53,13.12,12.58,10.71,9.96,0.58,95.02,3.17,7.19,1.25,3.27,30.34,27.82,1.2,161.03,0.0,0.0,172.48,21.0,47,0.0,952.1,8.9,21.5,339,325,151
27-01-2024 17:00,50.62,94.82,4.39,14.94,13.1,10.21,10.82,0.62,83.25,3.34,8.16,1.8,3.74,29.4,29.41,1.1,111.32,0.0,0.0,44.07,18.0,60,0.0,951.7,10.0,15.6,345,326,138
27-01-2024 18:00,56.3,104.24,3.55,39.5,27.05,10.94,10.13,0.89,38.56,4.08,14.07,3.16,8.06,26.35,38.44,1.09,188.76,0.0,0.0,1.39,19.1,53,0.0,952.0,3.0,5.4,284,318,151
27-01-2024 19:00,69.8,137.05,12.89,73.02,64.61,29.51,11.0,1.54,20.9,5.82,25.49,7.8,16.24,24.19,46.32,1.04,184.02,0.0,0.0,0.0,16.1,69,0.0,950.9,4.3,4.3,294,312,158
27-01-2024 20:00,83.48,174.54,19.8,71.65,69.91,39.06,8.7,1.7,11.73,7.02,36.33,9.8,23.75,23.05,50.97,0.74,185.98,0.0,0.0,0.0,15.7,69,0.0,950.1,4.5,5.4,299,318,165
27-01-2024 21:00,96.32,199.35,8.74,57.67,50.71,19.79,8.87,1.47,19.96,8.9,44.47,11.17,31.44,23.14,50.63,0.85,152.33,0.0,0.0,0.0,16.1,65,0.0,949.6,3.5,1.4,294,270,172
27-01-2024 22:00,98.84,206.43,5.37,45.11,34.77,12.04,9.41,1.04,31.5,8.02,32.04,8.42,26.04,23.02,48.39,0.94,171.87,0.0,0.0,0.0,17.7,56,0.0,949.4,0.5,1.1,315,90,173
27-01-2024 23:00,96.15,200.3,8.13,48.64,39.78,12.48,9.87,1.12,22.24,7.43,30.15,7.4,23.61,21.99,50.63,0.84,123.34,0.0,0.0,0.0,17.3,56,0.0,949.1,1.8,3.3,360,84,172
28-01-2024 00:00,89.56,181.57,4.19,29.59,22.29,10.69,9.27,0.86,39.88,7.24,26.9,6.26,19.31,21.65,51.77,0.71,193.48,0.0,0.0,0.0,15.8,60,0.0,949.0,1.8,3.6,349,84,169
28-01-2024 01:00,80.88,162.13,2.91,20.8,16.06,10.81,8.92,0.79,31.86,6.32,25.2,5.35,14.3,20.83,55.56,1.06,201.0,0.0,0.0,0.0,16.4,64,0.0,950.4,4.4,6.4,35,106,164
28-01-2024 02:00,74.74,148.92,4.66,29.09,22.18,10.71,8.12,0.83,17.04,5.63,22.32,4.33,10.98,19.92,59.65,1.08,178.83,0.0,0.0,0.0,16.0,67,0.0,950.7,2.2,5.6,351,130,161
28-01-2024 03:00,68.42,128.24,4.9,25.56,20.88,10.9,8.08,0.84,13.9,5.2,21.37,3.77,8.56,19.2,62.22,0.82,190.31,0.0,0.0,0.0,17.8,64,0.0,951.8,1.9,4.1,338,128,158
28-01-2024 04:00,64.97,116.79,5.8,25.6,21.43,10.98,6.94,0.82,14.46,5.15,18.87,3.5,6.95,18.5,63.94,0.96,151.45,0.0,0.0,0.0,21.6,53,0.0,953.4,2.6,5.9,74,101,156
28-01-2024 05:00,61.86,109.12,6.24,28.33,23.21,11.38,7.4,0.88,15.34,7.35,19.54,6.02,7.01,18.13,64.93,1.12,152.38,0.0,0.0,0.0,24.8,45,0.0,954.3,4.0,5.3,117,118,154
28-01-2024 06:00,61.17,112.21,3.9,30.98,23.81,11.7,6.84,0.94,15.45,7.2,17.69,5.01,6.01,17.75,67.34,0.85,162.64,0.0,0.0,0.0,27.2,39,0.0,953.8,4.8,6.2,167,170,154
28-01-2024 07:00,66.18,117.97,11.42,45.82,40.66,22.29,6.91,1.32,10.9,6.44,17.87,3.25,5.64,17.69,69.5,0.95,162.18,0.0,0.0,2.47,28.6,33,0.0,952.8,6.8,8.4,205,205,157
28-01-2024 08:00,76.12,138.0,16.84,58.3,54.34,29.93,6.79,1.56,23.05,8.98,23.65,4.8,7.88,19.89,62.54,0.94,132.79,0.0,0.0,44.7,29.5,28,0.0,951.6,7.9,9.7,223,225,162
28-01-2024 09:00,90.66,162.28,6.76,59.12,42.78,13.53,9.0,1.46,37.84,10.0,25.84,4.92,8.9,24.03,48.67,0.78,139.64,0.0,0.0,195.29,30.0,26,0.0,950.8,7.4,9.5,227,233,169
28-01-2024 10:00,99.95,179.76,3.48,30.53,22.54,12.12,9.72,0.99,64.33,8.24,23.24,4.84,8.62,27.14,39.68,0.95,125.24,0.0,0.0,364.4,30.1,26,0.0,950.2,6.6,8.4,221,227,174
28-01-2024 11:00,94.08,155.38,2.69,16.39,12.48,11.14,9.6,0.74,79.31,6.16,13.82,3.02,6.5,28.73,35.67,1.04,152.12,0.0,0.0,518.97,29.8,26,0.0,949.9,6.4,8.2,243,247,171
28-01-2024 12:00,82.45,123.82,3.07,13.47,11.41,10.88,9.54,0.69,82.4,5.51,12.21,2.65,5.84,29.81,32.44,1.38,179.4,0.0,0.0,580.16,28.1,29,0.0,950.0,7.0,13.6,291,292,165
28-01-2024 13:00,69.93,116.77,4.2,10.27,9.82,10.83,10.07,0.62,84.46,4.15,11.13,2.02,4.73,30.47,30.04,1.33,199.09,0.0,0.0,557.64,24.6,35,0.0,950.2,10.8,21.5,307,308,158
28-01-2024 14:00,62.85,109.06,5.01,11.64,11.8,10.72,9.31,0.6,85.94,3.54,11.29,2.0,4.4,30.88,28.94,1.58,201.09,0.0,0.0,475.94,23.4,36,0.0,951.0,17.4,32.3,308,308,155
28-01-2024 15:00,56.92,97.53,4.58,12.99,12.42,10.8,8.2,0.58,82.2,3.62,16.02,2.0,4.09,30.82,28.52,1.15,230.55,0.0,0.0,292.08,22.0,36,0.0,951.6,15.3,29.5,319,317,152
28-01-2024 16:00,52.28,93.32,4.77,10.39,10.5,10.86,8.07,0.57,81.19,3.5,10.12,2.02,3.84,30.57,28.83,1.38,229.95,0.0,0.0,188.15,21.3,35,0.0,951.9,13.3,27.3,319,319,142
28-01-2024 17:00,49.92,92.88,4.66,13.15,11.71,10.73,8.15,0.61,71.91,3.6,11.22,2.38,4.06,29.6,30.24,1.28,225.64,0.0,0.0,44.14,19.8,36,0.0,951.8,6.9,20.6,309,316,137
28-01-2024 18:00,49.38,95.9,4.08,27.21,20.88,11.19,8.68,0.79,38.42,3.72,19.44,4.52,6.19,27.31,34.73,1.23,191.42,0.0,0.0,3.32,20.5,33,0.0,951.9,5.5,11.2,281,312,135
28-01-2024 19:00,49.51,108.17,3.41,26.4,20.88,10.94,10.72,0.8,47.78,4.62,20.86,5.33,8.38,25.74,37.08,1.23,206.13,0.0,0.0,0.0,17.8,44,0.0,950.9,4.7,8.3,261,304,135
28-01-2024 20:00,52.43,113.52,3.27,30.51,22.36,10.66,11.01,0.84,44.53,4.79,17.39,4.8,7.61,24.53,38.2,0.89,182.64,0.0,0.0,0.0,16.6,49,0.0,950.1,5.4,11.1,274,295,143
28-01-2024 21:00,53.45,104.28,4.32,30.29,23.06,10.85,10.26,0.81,34.23,4.0,18.08,3.61,7.08,23.59,38.38,1.23,187.26,0.0,0.0,0.0,18.1,44,0.0,949.8,3.6,6.3,307,301,145
28-01-2024 22:00,55.66,106.96,4.04,25.7,19.97,11.05,9.86,0.75,30.54,4.78,19.5,3.96,8.56,23.29,36.15,1.21,185.7,0.0,0.0,0.0,17.4,46,0.0,949.3,2.4,4.1,333,322,151
28-01-2024 23:00,57.93,112.03,5.78,32.6,26.74,11.11,8.93,0.8,21.28,5.65,29.46,4.83,9.36,22.31,37.52,1.03,175.16,0.0,0.0,0.0,14.8,54,0.0,948.5,5.1,6.9,321,321,152
29-01-2024 00:00,59.69,112.59,5.1,36.66,30.78,11.37,7.69,0.86,17.34,7.48,27.78,11.0,12.18,21.11,44.11,0.97,170.25,0.0,0.0,0.0,14.7,54,0.0,948.7,5.8,8.0,330,333,153
29-01-2024 01:00,60.61,117.75,7.62,42.21,38.86,16.54,7.63,0.92,14.94,7.96,29.72,9.61,10.36,19.96,50.98,1.06,147.22,0.0,0.0,0.0,14.3,64,0.0,949.3,4.7,6.1,328,332,154
29-01-2024 02:00,60.6,126.64,4.79,42.27,34.38,11.82,7.53,0.92,11.25,7.52,31.82,10.09,10.35,19.35,53.08,0.98,165.38,0.0,0.0,0.0,14.2,68,0.0,950.2,4.8,7.6,333,355,154
29-01-2024 03:00,63.23,128.29,5.39,40.92,33.76,14.88,8.14,0.93,8.7,7.34,27.65,12.86,10.96,18.97,55.32,1.12,136.14,0.0,0.0,0.0,18.2,55,0.0,951.9,4.4,8.0,325,355,155
29-01-2024 04:00,61.14,123.45,8.06,39.21,34.2,16.06,8.54,0.83,7.67,6.3,25.98,10.01,9.04,18.83,54.07,0.98,182.15,0.0,0.0,0.0,22.5,42,0.0,953.6,2.4,6.2,27,10,154
29-01-2024 05:00,58.0,116.7,6.22,32.48,26.75,11.41,8.42,0.78,8.86,5.28,21.42,5.98,6.36,18.87,51.83,0.93,194.28,0.0,0.0,0.0,25.2,35,0.0,954.0,4.7,6.1,32,28,152
29-01-2024 06:00,56.64,104.02,23.57,40.53,46.93,18.92,8.38,1.02,7.18,4.78,18.01,3.05,4.66,18.71,53.18,0.8,195.76,0.0,0.0,0.0,27.2,29,0.0,953.5,5.8,7.2,4,360,152
29-01-2024 07:00,60.46,113.88,34.2,50.44,62.58,24.54,9.25,1.39,11.33,6.86,23.18,3.66,6.08,18.44,55.51,1.01,137.23,0.0,0.0,4.07,28.5,27,0.0,952.6,4.3,5.6,336,333,154
29-01-2024 08:00,73.43,147.56,29.76,63.64,70.4,41.19,9.54,1.78,19.47,9.8,24.68,4.23,7.32,20.7,49.82,1.03,182.84,0.0,0.0,51.48,29.1,26,0.0,951.3,4.1,5.4,308,307,160
29-01-2024 09:00,81.02,165.12,7.63,43.49,41.51,17.78,11.26,1.25,32.82,8.48,31.0,3.27,7.06,24.36,37.12,0.88,156.18,0.0,0.0,190.37,29.3,26,0.0,950.1,4.2,5.3,301,298,164
29-01-2024 10:00,81.4,170.24,4.27,29.56,25.46,11.83,10.0,0.94,52.9,6.26,15.32,4.09,7.12,27.06,31.05,0.66,153.61,0.0,0.0,349.17,29.3,26,0.0,949.6,5.2,6.3,304,301,164
29-01-2024 11:00,74.16,157.84,3.61,16.52,14.11,11.01,8.49,0.69,59.47,5.34,14.65,3.63,7.29,28.57,29.63,0.9,166.24,0.0,0.0,486.94,28.8,27,0.0,949.4,5.9,7.1,313,311,161
29-01-2024 12:00,62.42,131.37,2.96,10.96,9.81,10.57,7.68,0.6,59.38,4.33,11.84,2.39,5.15,29.43,29.12,1.0,189.88,0.0,0.0,561.84,27.4,31,0.0,949.5,8.2,12.3,322,322,155
29-01-2024 13:00,54.77,116.35,2.84,9.3,8.56,10.88,8.09,0.54,62.21,3.82,9.96,1.81,4.26,29.84,28.72,1.4,235.38,0.0,0.0,577.06,24.0,40,0.0,950.1,12.8,24.2,320,319,148
29-01-2024 14:00,54.59,113.48,2.89,9.85,8.83,10.75,8.82,0.57,70.54,2.6,9.19,1.6,3.73,30.09,28.39,1.34,217.62,0.0,0.0,495.96,22.6,44,0.0,950.7,15.0,28.3,318,320,148
29-01-2024 15:00,51.95,103.53,2.97,10.78,9.34,10.87,8.51,0.57,71.11,2.64,11.8,1.56,3.44,30.0,28.9,1.3,262.47,0.0,0.0,317.45,21.6,46,0.0,951.0,14.8,28.1,315,319,142
29-01-2024 16:00,51.26,103.9,3.43,12.68,10.75,10.79,8.28,0.58,65.89,3.13,10.16,1.6,3.47,29.65,29.8,1.24,232.34,0.0,0.0,193.8,21.0,47,0.0,951.3,13.2,26.1,317,322,140
29-01-2024 17:00,51.45,107.92,2.88,16.56,13.1,10.89,8.29,0.66,63.72,3.38,12.31,1.81,3.61,28.46,32.57,1.46,227.77,0.0,0.0,44.19,20.0,50,0.0,951.2,8.9,21.9,310,316,140
29-01-2024 18:00,52.74,113.88,3.54,21.34,16.55,10.74,9.24,0.77,50.06,4.8,51.77,1.99,3.82,26.56,36.97,1.47,205.45,0.0,0.0,3.28,17.4,62,0.0,950.5,10.0,15.8,300,313,143
29-01-2024 19:00,50.55,111.39,3.14,26.61,20.03,10.58,8.68,0.8,40.2,6.04,42.04,2.95,4.76,24.93,40.46,1.3,188.57,0.0,0.0,0.0,18.7,55,0.0,950.5,3.5,7.1,336,319,138
29-01-2024 20:00,47.91,106.42,3.69,24.93,19.24,10.8,8.58,0.79,35.04,3.83,22.38,3.74,5.53,23.95,42.65,1.05,171.35,0.0,0.0,0.0,17.9,58,0.0,949.9,2.5,3.1,8,339,132
29-01-2024 21:00,48.25,105.08,4.08,19.62,16.23,11.08,9.19,0.79,41.81,3.87,35.94,2.75,5.67,23.35,45.06,1.3,151.05,0.0,0.0,0.0,15.7,68,0.0,948.6,4.3,3.0,5,14,132
29-01-2024 22:00,53.55,108.96,4.3,21.54,17.04,11.18,10.65,0.74,38.76,4.52,17.42,2.23,5.32,22.84,47.27,1.03,150.77,0.0,0.0,0.0,14.5,72,0.0,948.0,5.1,6.4,356,16,145
29-01-2024 23:00,55.1,108.18,5.37,25.05,21.38,11.18,10.25,0.8,32.16,4.72,21.13,2.52,5.41,21.98,50.53,0.88,190.49,0.0,0.0,0.0,14.4,73,0.0,947.8,4.4,7.7,351,11,149
30-01-2024 00:00,58.28,109.64,5.36,26.71,22.63,11.08,8.79,0.84,25.47,5.45,24.85,3.71,6.1,20.91,54.7,1.03,196.89,0.0,0.0,0.0,13.4,79,0.0,947.6,4.0,7.2,333,6,152
30-01-2024 01:00,60.81,110.94,4.78,30.24,22.73,11.2,8.72,0.86,16.73,5.79,21.38,8.0,7.59,19.93,57.28,1.09,139.37,0.0,0.0,0.0,13.2,85,0.0,948.4,5.7,7.0,305,339,154
30-01-2024 02:00,60.38,111.17,3.35,31.62,23.3,10.93,8.36,0.86,18.82,7.47,28.56,12.43,10.64,19.24,60.36,1.09,159.32,0.0,0.0,0.0,13.6,83,0.0,949.1,3.8,5.6,311,345,154
30-01-2024 03:00,62.46,115.08,2.95,30.36,22.39,12.51,8.18,0.86,15.88,6.92,42.78,10.81,9.57,18.58,64.15,0.88,164.06,0.0,0.0,0.0,17.7,67,0.0,950.7,4.2,6.2,340,10,155
30-01-2024 04:00,68.71,128.41,3.26,25.46,19.17,11.28,6.76,0.8,15.55,5.76,62.93,8.28,7.45,18.22,66.04,1.01,162.02,0.0,0.0,0.0,21.7,49,0.0,952.2,2.9,5.1,60,45,158
30-01-2024 05:00,72.33,129.29,4.08,28.38,21.48,11.1,7.74,0.81,15.05,5.5,44.8,5.72,5.49,18.24,65.83,1.04,183.78,0.0,0.0,0.0,24.3,39,0.0,952.5,4.3,5.2,66,56,160
30-01-2024 06:00,72.14,125.86,6.64,39.11,31.29,12.58,7.1,0.99,9.99,6.08,31.61,3.66,4.12,17.85,67.65,0.99,155.5,0.0,0.0,0.0,26.2,33,0.0,952.0,2.9,3.6,90,90,160
30-01-2024 07:00,76.2,134.47,16.73,63.8,57.0,24.73,7.2,1.64,6.52,8.4,37.74,3.96,5.27,17.94,66.51,1.07,152.62,0.0,0.0,3.12,27.7,30,0.0,951.1,2.9,3.7,180,191,162
30-01-2024 08:00,91.24,158.45,14.58,54.14,52.11,20.38,9.14,1.56,15.17,9.04,25.52,3.16,5.5,20.21,58.45,1.02,174.54,0.0,0.0,45.69,28.8,28,0.0,949.9,7.2,9.4,207,212,169
30-01-2024 09:00,102.61,183.18,7.84,49.98,41.27,13.98,12.21,1.38,33.13,7.65,43.8,6.32,7.28,24.16,46.56,0.85,152.78,0.0,0.0,198.59,29.5,27,0.0,948.8,10.4,13.1,214,217,175
30-01-2024 10:00,101.59,188.09,5.36,32.86,27.05,12.53,14.85,0.98,53.36,6.42,18.6,2.76,5.26,26.53,38.69,1.33,123.65,0.0,0.0,334.34,29.6,27,0.0,948.1,11.5,14.9,231,233,175
30-01-2024 11:00,90.57,169.22,3.61,18.63,15.3,11.15,13.08,0.74,64.5,5.18,13.59,2.18,4.61,27.96,35.06,1.27,138.51,0.0,0.0,507.55,28.8,28,0.0,948.0,11.7,15.3,252,251,169
30-01-2024 12:00,77.04,138.94,4.26,13.05,11.37,11.05,10.86,0.67,72.28,4.4,10.89,2.04,4.42,29.11,33.71,1.15,160.37,0.0,0.0,541.18,27.3,31,0.0,948.4,10.9,16.2,276,273,162
30-01-2024 13:00,68.68,121.42,4.65,10.66,10.18,10.91,8.98,0.62,72.31,4.16,9.82,1.81,3.87,29.99,32.36,1.23,160.63,0.0,0.0,538.51,24.2,40,0.0,948.9,11.3,21.9,297,300,158
30-01-2024 14:00,62.52,115.79,4.25,11.65,10.66,10.75,8.8,0.62,69.41,3.9,10.66,1.92,3.9,30.31,31.44,1.78,207.82,0.0,0.0,448.88,22.7,44,0.0,949.5,12.8,25.4,308,309,155
30-01-2024 15:00,67.67,120.8,3.58,9.72,8.97,10.62,8.14,0.61,69.56,3.0,11.37,1.83,3.79,30.05,31.01,2.13,216.57,0.0,0.0,277.14,21.6,47,0.0,949.9,12.0,24.2,311,316,157
30-01-2024 16:00,67.81,126.45,4.13,10.9,10.74,10.94,8.21,0.62,70.18,2.87,16.37,2.18,4.16,29.71,30.97,1.94,227.01,0.0,0.0,175.32,20.5,51,0.0,950.0,10.0,19.6,311,313,157
30-01-2024 17:00,67.54,130.19,4.18,15.38,13.2,10.94,8.25,0.65,61.68,2.96,12.0,1.97,3.97,28.58,33.22,1.78,230.42,0.0,0.0,39.02,19.1,58,0.0,949.8,6.3,14.7,301,306,157
30-01-2024 18:00,66.95,133.65,3.77,22.92,17.95,10.66,8.35,0.7,49.33,3.23,39.12,3.32,4.55,26.71,36.07,1.41,196.63,0.0,0.0,0.78,17.6,67,0.0,949.3,5.2,11.4,295,294,157
30-01-2024 19:00,56.36,116.75,5.4,32.15,24.78,11.2,8.12,0.8,38.86,3.83,67.74,4.35,6.57,25.05,38.83,1.34,196.75,0.0,0.0,0.0,16.1,75,0.0,948.8,4.1,2.5,52,360,151
30-01-2024 20:00,53.3,111.16,5.26,36.73,27.24,11.22,8.51,0.8,29.98,4.59,29.06,4.96,9.48,24.24,40.22,1.16,157.21,0.0,0.0,0.0,15.7,71,0.0,948.6,4.8,7.4,63,76,145
30-01-2024 21:00,52.39,109.07,4.21,28.58,22.64,11.17,8.12,0.78,35.63,4.45,20.99,4.24,9.32,23.49,42.45,1.04,159.89,0.0,0.0,0.0,15.5,70,0.0,948.2,4.0,4.2,350,59,143
30-01-2024 22:00,51.12,103.75,2.59,22.31,17.01,10.98,8.74,0.73,38.78,4.66,19.07,3.75,7.98,22.82,45.2,1.12,161.22,0.0,0.0,0.0,14.7,76,0.0,947.4,3.3,1.4,311,360,139
30-01-2024 23:00,49.14,100.64,3.52,21.76,16.59,11.34,8.59,0.7,37.93,4.62,27.35,4.04,8.61,22.35,50.08,0.98,172.08,0.0,0.0,0.0,14.3,82,0.0,947.1,3.1,0.4,306,270,135
31-01-2024 00:00,50.07,101.19,4.52,21.35,16.5,11.34,9.57,0.7,38.56,4.56,17.73,2.97,6.53,21.91,52.75,1.21,162.4,0.0,0.0,0.0,14.0,85,0.0,947.2,3.9,2.0,304,315,137
31-01-2024 01:00,52.78,99.43,4.65,19.78,15.47,11.44,10.56,0.71,32.58,4.46,14.09,3.95,6.41,21.4,55.38,1.11,155.29,0.0,0.0,0.0,13.8,91,0.0,948.2,5.6,11.1,310,335,144
31-01-2024 02:00,53.68,96.78,3.96,19.65,14.77,11.18,10.58,0.72,33.12,4.48,13.62,2.59,5.12,21.04,57.56,1.1,179.06,0.0,0.0,0.0,13.8,89,0.0,948.9,5.1,9.7,309,345,146
31-01-2024 03:00,55.17,102.01,4.13,29.06,23.03,11.24,9.59,0.81,16.88,4.54,14.99,2.37,4.45,19.75,62.57,0.99,194.59,0.0,0.0,0.0,18.0,70,0.0,950.5,3.6,7.7,307,349,149
31-01-2024 04:00,57.43,104.28,7.76,31.68,27.17,11.2,8.22,0.82,8.65,4.62,15.03,1.95,3.9,19.03,64.35,0.97,197.65,0.0,0.0,0.0,22.0,51,0.0,951.7,1.1,2.9,18,360,152
31-01-2024 05:00,58.33,102.22,7.17,30.84,24.16,11.15,10.07,0.77,14.04,4.67,15.15,1.87,3.66,19.26,62.32,0.94,140.3,0.0,0.0,0.0,24.6,37,0.0,951.9,4.1,5.2,15,12,152
31-01-2024 06:00,59.11,99.28,8.73,37.68,30.3,11.66,10.19,0.85,12.02,4.8,13.63,1.86,3.52,19.21,62.61,0.98,195.28,0.0,0.0,0.0,26.3,31,0.0,951.3,1.8,2.3,349,342,153
31-01-2024 07:00,62.83,108.24,12.76,46.38,39.85,12.0,10.2,1.08,9.48,5.71,15.17,2.01,4.11,19.29,61.53,1.09,147.71,0.0,0.0,3.37,27.6,29,0.0,950.3,3.8,4.8,221,228,155
31-01-2024 08:00,65.21,120.12,8.32,43.54,35.4,12.6,10.08,1.04,28.25,6.98,19.5,2.79,5.53,21.34,54.3,0.76,186.1,0.0,0.0,47.18,28.7,28,0.0,949.4,8.7,11.5,225,229,156
31-01-2024 09:00,65.24,123.24,6.05,20.04,18.67,12.06,10.39,0.83,44.79,6.94,27.88,3.93,5.79,24.26,44.25,0.94,189.45,0.0,0.0,213.87,29.5,25,0.0,948.5,11.6,15.1,234,237,156
31-01-2024 10:00,59.52,122.79,6.28,17.49,16.76,11.72,10.18,0.68,53.01,5.01,32.7,3.43,5.18,26.29,38.65,1.0,168.81,0.0,0.0,376.4,29.3,24,0.0,947.8,13.5,17.7,245,246,153
31-01-2024 11:00,54.01,114.94,5.79,10.56,11.78,11.57,9.06,0.58,53.78,4.15,31.67,2.36,4.07,27.58,34.38,0.76,179.91,0.0,0.0,549.65,28.4,26,0.0,947.6,12.6,16.6,265,265,147
31-01-2024 12:00,48.82,97.94,5.72,9.94,11.29,10.9,8.28,0.56,54.33,3.73,18.14,1.7,3.43,28.61,32.26,1.1,160.88,0.0,0.0,606.24,26.8,30,0.0,947.8,12.1,16.8,287,285,134
31-01-2024 13:00,43.31,86.86,4.35,8.38,8.73,10.56,7.66,0.55,57.87,3.66,9.96,1.84,3.4,29.54,29.89,1.35,231.91,0.0,0.0,596.76,23.8,38,0.0,948.5,12.3,22.8,308,308,120
31-01-2024 14:00,40.52,84.26,4.91,8.69,9.25,10.55,8.75,0.52,57.07,3.34,24.35,1.92,2.92,29.7,29.7,1.49,229.48,0.0,0.0,512.15,22.3,43,0.0,948.9,13.5,25.8,312,311,113
31-01-2024 15:00,40.71,85.62,5.14,9.22,9.96,10.68,8.26,0.55,57.62,3.16,47.06,1.71,2.79,29.33,30.03,1.66,245.34,0.0,0.0,332.76,21.1,47,0.0,949.3,13.8,26.3,313,310,114
31-01-2024 16:00,40.93,94.3,4.78,11.7,11.1,10.56,8.21,0.57,57.9,3.09,36.74,2.26,2.83,27.99,32.38,1.87,202.58,0.0,0.0,184.82,20.1,51,0.0,949.8,13.2,25.7,315,313,114
31-01-2024 17:00,37.79,86.87,4.39,11.64,12.01,11.09,9.1,0.5,53.33,3.87,7.9,1.25,2.91,27.34,33.94,1.95,188.11,0.0,0.0,49.73,19.3,53,0.0,949.9,10.5,22.2,311,317,107
31-01-2024 18:00,35.06,80.66,4.32,19.29,16.8,10.71,9.71,0.59,44.83,3.71,8.19,1.32,3.17,26.02,36.49,1.73,199.78,0.0,0.0,5.83,18.5,55,0.0,949.4,9.8,21.1,306,316,99
31-01-2024 19:00,37.79,80.03,3.4,22.15,17.93,10.65,8.78,0.68,43.32,4.39,9.36,1.53,4.12,24.7,40.37,1.79,197.94,0.0,0.0,0.0,18.0,56,0.0,948.9,8.1,19.3,302,315,107
31-01-2024 20:00,37.89,92.29,3.2,17.76,14.3,9.74,8.37,0.65,31.61,3.46,27.41,2.48,4.66,23.63,39.36,1.5,194.28,0.0,0.0,0.0,16.0,66,0.0,948.3,10.0,15.8,296,313,107
31-01-2024 21:00,38.5,88.1,2.88,17.25,13.73,9.91,8.58,0.66,23.33,3.8,51.9,2.82,5.06,23.0,39.14,1.32,160.94,0.0,0.0,0.0,17.7,57,0.0,948.6,4.6,9.8,315,324,108
31-01-2024 22:00,34.94,71.22,3.49,26.63,19.84,10.91,8.89,0.62,17.29,5.16,11.73,2.2,6.24,22.17,42.4,1.46,152.65,0.0,0.0,0.0,17.2,60,0.0,948.4,1.8,5.1,217,309,99
31-01-2024 23:00,34.59,68.48,2.84,17.49,14.29,10.77,8.74,0.53,26.07,5.59,11.54,2.02,5.53,21.84,42.4,1.4,182.47,0.0,0.0,0.0,16.8,62,0.0,948.2,2.5,5.0,262,300,98
01-02-2024 00:00,33.82,62.8,2.9,11.44,10.66,10.46,8.86,0.53,32.9,5.32,10.68,1.8,4.56,21.12,44.32,1.53,152.61,0.0,0.0,0.0,14.0,77,0.0,947.9,5.4,6.6,290,299,97
01-02-2024 01:00,31.02,55.76,3.67,14.52,13.35,10.73,8.01,0.52,26.98,5.17,8.93,2.23,3.55,20.19,47.77,1.4,155.56,0.0,0.0,0.0,13.2,87,0.0,948.6,7.2,9.9,288,303,91
01-02-2024 02:00,27.83,48.12,3.27,15.77,12.76,10.77,7.77,0.45,22.75,4.98,9.71,1.57,3.69,20.12,47.28,1.44,158.27,0.0,0.0,0.0,13.5,89,0.0,949.2,5.4,8.6,274,303,84
01-02-2024 03:00,25.83,45.29,4.43,12.13,11.82,10.83,8.37,0.46,24.16,4.81,9.31,1.46,3.3,19.63,49.6,1.16,175.92,0.0,0.0,0.0,17.2,75,0.0,950.7,4.0,7.6,260,295,80
01-02-2024 04:00,23.97,42.94,3.4,15.58,13.05,11.38,7.61,0.48,21.73,4.69,8.72,1.42,3.12,19.02,53.46,1.12,252.24,0.0,0.0,0.0,20.7,63,0.0,952.1,3.3,4.9,276,287,76
01-02-2024 05:00,24.12,41.92,3.5,18.37,14.63,11.02,7.76,0.52,20.75,4.64,8.92,1.43,3.14,18.43,57.31,1.17,148.13,0.0,0.0,0.0,23.2,50,0.0,952.5,5.9,7.4,308,309,76
01-02-2024 06:00,26.89,47.08,13.61,27.65,29.63,14.25,7.56,0.64,9.2,4.95,9.63,1.45,3.24,17.44,62.21,1.07,154.43,0.0,0.0,0.0,24.8,42,0.0,952.0,6.1,7.7,310,307,82
01-02-2024 07:00,42.74,69.9,24.88,34.48,45.97,26.59,7.86,0.98,9.64,7.21,12.42,1.82,4.78,16.92,64.25,1.27,161.31,0.0,0.0,5.26,25.9,38,0.0,951.3,5.9,7.5,308,305,119
01-02-2024 08:00,79.09,129.5,13.8,34.81,37.13,20.28,7.33,1.07,13.64,9.71,15.96,2.71,8.32,19.22,60.1,1.54,143.4,0.0,0.0,61.79,26.6,36,0.0,950.3,7.5,9.1,305,304,163
01-02-2024 09:00,80.98,133.3,5.78,17.54,18.59,13.84,9.98,0.71,34.26,7.95,13.97,2.44,7.18,22.42,53.42,1.27,159.25,0.0,0.0,204.21,27.0,35,0.0,949.7,10.5,13.1,311,307,164
01-02-2024 10:00,62.35,121.04,4.61,14.32,13.66,11.41,12.0,0.67,39.13,5.01,15.48,2.14,5.11,25.18,45.57,0.87,157.56,0.0,0.0,404.19,26.7,36,0.0,949.2,12.0,15.3,311,309,155
